0
0 0
TRACK_NUM       378 ADD_FLD    1   3 &1
TRACK_ID  2 START_TIME 2000011306
POINT_NUM  14
2000010500 29.462217 61.959023 4.765620e+00 & 2.482081e+01 & 6.217633e+01 & 9.862390e+02 & 
2000010503 31.826977 61.685783 4.472357e+00 & 2.764316e+01 & 6.187519e+01 & 9.883460e+02 & 
2000010506 34.434170 61.429512 4.370374e+00 & 3.089294e+01 & 6.150889e+01 & 9.901536e+02 & 
2000010509 37.157257 61.352409 4.115696e+00 & 3.486245e+01 & 6.143954e+01 & 9.924534e+02 & 
2000010512 40.076595 61.094349 3.973183e+00 & 3.592703e+01 & 6.126839e+01 & 9.941349e+02 & 
2000010515 41.442627 61.031456 3.991704e+00 & 3.825323e+01 & 6.077917e+01 & 9.966577e+02 & 
2000010518 42.970352 61.339298 3.936700e+00 & 4.146049e+01 & 6.044446e+01 & 9.984709e+02 & 
2000010521 44.707760 61.582924 3.903131e+00 & 4.402485e+01 & 6.022683e+01 & 1.000065e+03 & 
2000010600 45.263939 61.464092 3.983958e+00 & 4.542156e+01 & 5.993688e+01 & 1.001628e+03 & 
2000010603 45.753693 61.365025 3.933468e+00 & 4.749689e+01 & 5.986552e+01 & 1.002461e+03 & 
2000010606 47.274117 61.521545 3.948725e+00 & 4.902008e+01 & 5.980326e+01 & 1.003509e+03 & 
2000010609 48.557884 61.077137 4.009878e+00 & 5.049363e+01 & 5.977050e+01 & 1.004416e+03 & 
2000010612 49.468628 59.931763 3.874237e+00 & 5.124126e+01 & 5.952385e+01 & 1.005839e+03 & 
2000010615 50.166374 59.345375 3.829762e+00 & 5.236262e+01 & 5.957700e+01 & 1.006670e+03 & 
2000010618 51.311176 59.218678 3.667037e+00 & 5.202353e+01 & 5.816204e+01 & 1.007441e+03 & 
2000010621 52.568420 58.445797 3.507565e+00 & 5.303022e+01 & 5.790680e+01 & 1.008442e+03 & 
2000010700 54.250412 57.273472 3.286756e+00 & 5.376587e+01 & 5.584263e+01 & 1.009450e+03 & 
2000010703 55.501945 56.594669 3.060236e+00 & 5.511564e+01 & 5.565712e+01 & 1.010346e+03 & 
2000010706 56.843494 56.040215 2.997253e+00 & 5.613079e+01 & 5.533050e+01 & 1.011973e+03 & 
2000010709 57.911644 55.692726 2.655893e+00 & 5.710751e+01 & 5.559908e+01 & 1.012769e+03 & 
2000010712 59.847309 55.371208 2.449861e+00 & 5.897051e+01 & 5.530294e+01 & 1.013525e+03 & 
2000010715 60.797371 55.023136 2.056162e+00 & 6.162977e+01 & 5.357178e+01 & 1.014932e+03 & 
2000010718 62.685844 54.601772 1.593798e+00 & 6.235083e+01 & 5.321090e+01 & 1.015164e+03 & 
TRACK_ID  10 START_TIME 2000010100
POINT_NUM  38
2000010100 336.276398 58.173836 5.519073e+00 & 3.350486e+02 & 5.954404e+01 & 9.731075e+02 & 
2000010103 340.218689 59.684845 6.396737e+00 & 3.381007e+02 & 6.115401e+01 & 9.713151e+02 & 
2000010106 343.663361 60.998421 6.592494e+00 & 3.408679e+02 & 6.250620e+01 & 9.694091e+02 & 
2000010109 346.483307 62.387955 6.372433e+00 & 3.426322e+02 & 6.323767e+01 & 9.710000e+02 & 
2000010112 348.949524 63.560509 6.222468e+00 & 3.461855e+02 & 6.405028e+01 & 9.710554e+02 & 
2000010115 351.596741 64.722549 6.098155e+00 & 3.481200e+02 & 6.523721e+01 & 9.708795e+02 & 
2000010118 353.650024 65.851883 5.849079e+00 & 3.499735e+02 & 6.615357e+01 & 9.707086e+02 & 
2000010121 355.375122 67.019302 5.775405e+00 & 3.526229e+02 & 6.705290e+01 & 9.700031e+02 & 
2000010200 356.993378 67.937500 5.696240e+00 & 3.541667e+02 & 6.774130e+01 & 9.692805e+02 & 
2000010203 358.474670 68.813553 5.795909e+00 & 3.548722e+02 & 6.827785e+01 & 9.683409e+02 & 
2000010206 359.239929 69.588852 5.922500e+00 & 3.556030e+02 & 6.865553e+01 & 9.685497e+02 & 
2000010209 359.755920 70.183029 5.787642e+00 & 3.576848e+02 & 6.913286e+01 & 9.692863e+02 & 
2000010212 0.541261 70.331169 5.618598e+00 & 3.592838e+02 & 6.981792e+01 & 9.709576e+02 & 
2000010215 1.410717 71.001617 5.635872e+00 & 1.710183e+00 & 7.058858e+01 & 9.716719e+02 & 
2000010218 2.170453 71.379539 5.921891e+00 & 4.143370e+00 & 7.197542e+01 & 9.724641e+02 & 
2000010221 3.005371 71.803101 5.904473e+00 & 4.528219e+00 & 7.286693e+01 & 9.732863e+02 & 
2000010300 4.051929 72.189049 5.692084e+00 & 3.906671e+00 & 7.369482e+01 & 9.742377e+02 & 
2000010303 4.628818 72.858147 5.445518e+00 & 3.594500e+00 & 7.402391e+01 & 9.736055e+02 & 
2000010306 4.823295 73.684349 5.345626e+00 & 2.903563e+00 & 7.421558e+01 & 9.737828e+02 & 
2000010309 5.005103 74.261627 5.083249e+00 & 1.953309e+00 & 7.430611e+01 & 9.740319e+02 & 
2000010312 6.204625 74.715218 4.447068e+00 & 1.099940e+00 & 7.421046e+01 & 9.754326e+02 & 
2000010315 5.622493 75.166809 4.191315e+00 & 8.499505e-01 & 7.417282e+01 & 9.751838e+02 & 
2000010318 6.696990 75.509521 3.917347e+00 & 7.606516e-01 & 7.396732e+01 & 9.753669e+02 & 
2000010321 17.743376 76.648964 3.674340e+00 & 1.011071e+01 & 7.554497e+01 & 9.771904e+02 & 
2000010400 15.506208 77.260124 3.710824e+00 & 9.946148e+00 & 7.573821e+01 & 9.766590e+02 & 
